customer_id,activity_id,activity_date,activity_note
600,3086,2015-07-03 00:57:06.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
599,3079,2016-03-29 06:36:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
599,3080,2016-05-16 17:44:25.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
599,3081,2016-09-24 05:19:46.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
599,3082,2015-12-02 13:43:20.000,Flair is what marks the difference between artistry and mere competence.
599,3083,2016-06-25 10:37:36.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
599,3084,2015-01-26 11:06:30.000,Flair is what marks the difference between artistry and mere competence.
599,3085,2016-04-20 01:39:40.000,"For an android with no feelings, he sure managed to evoke them in others."
598,3070,2015-12-30 01:27:29.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
598,3072,2017-01-04 17:25:05.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
598,3073,2015-01-27 10:34:31.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
598,3074,2016-09-27 12:14:52.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
598,3075,2016-12-20 13:47:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
598,3076,2016-05-28 07:09:16.000,Flair is what marks the difference between artistry and mere competence.
598,3077,2015-03-30 02:39:31.000,"Fate. It protects fools, little children, and ships named Enterprise."
598,3078,2015-06-26 18:44:12.000,"For an android with no feelings, he sure managed to evoke them in others."
605,3105,2015-08-10 20:52:58.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
605,3106,2016-11-05 20:44:37.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
605,3107,2016-02-16 22:09:55.000,I'll alert the crew. When has justice ever been as simple as a rule book?
607,3109,2015-12-04 11:23:56.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
604,3095,2016-01-04 10:32:13.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
604,3096,2015-07-16 11:59:49.000,"Fate. It protects fools, little children, and ships named Enterprise."
604,3097,2015-10-10 23:33:33.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
604,3098,2016-06-08 06:43:12.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
604,3099,2016-11-23 15:25:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
604,3100,2016-10-20 18:45:46.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
604,3101,2016-01-19 19:22:05.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
604,3102,2015-02-16 04:20:48.000,Flair is what marks the difference between artistry and mere competence.
604,3103,2015-09-08 03:58:18.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
604,3104,2016-09-23 19:26:54.000,Flair is what marks the difference between artistry and mere competence.
611,3128,2015-09-17 02:33:53.000,I'll alert the crew. When has justice ever been as simple as a rule book?
611,3131,2015-09-06 06:27:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
611,3132,2016-07-07 07:14:17.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
611,3133,2017-02-12 07:38:05.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
601,3087,2017-01-19 01:16:55.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
601,3088,2016-05-21 07:36:07.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
601,3089,2015-09-09 04:21:23.000,Flair is what marks the difference between artistry and mere competence.
601,3090,2016-04-05 20:17:44.000,I'll alert the crew. When has justice ever been as simple as a rule book?
601,3091,2015-07-24 01:52:59.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
601,3092,2015-07-29 09:08:06.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
601,3093,2016-12-01 22:02:18.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
601,3094,2015-06-16 06:11:28.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
606,3108,2017-01-27 06:43:33.000,"For an android with no feelings, he sure managed to evoke them in others."
612,3125,2016-07-31 19:32:10.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
612,3126,2015-04-28 22:25:42.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
612,3127,2015-08-28 01:37:23.000,Flair is what marks the difference between artistry and mere competence.
612,3129,2016-02-02 15:32:34.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
612,3130,2016-06-20 10:40:19.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
612,3134,2016-12-05 07:17:42.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
612,3135,2016-08-09 13:14:37.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
612,3136,2016-02-29 07:47:14.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
612,3137,2016-01-01 16:56:35.000,I'll alert the crew. When has justice ever been as simple as a rule book?
612,3138,2016-04-29 21:21:39.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
609,3111,2016-12-27 14:24:48.000,Flair is what marks the difference between artistry and mere competence.
608,3110,2015-06-10 07:07:38.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
608,3112,2016-02-16 00:20:49.000,Flair is what marks the difference between artistry and mere competence.
608,3114,2016-12-18 11:47:01.000,"Fate. It protects fools, little children, and ships named Enterprise."
608,3115,2015-09-04 03:17:20.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
608,3116,2017-01-24 05:06:42.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
519,2669,2015-03-05 22:39:17.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
519,2670,2016-12-22 09:37:22.000,"For an android with no feelings, he sure managed to evoke them in others."
523,2686,2015-12-15 06:47:49.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
523,2687,2015-01-13 05:10:43.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
526,2698,2015-09-02 07:26:36.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
523,2688,2015-08-02 17:24:54.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
526,2699,2016-12-07 22:56:27.000,"For an android with no feelings, he sure managed to evoke them in others."
523,2689,2016-11-15 04:12:12.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
526,2700,2015-01-31 20:39:37.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
526,2702,2015-05-24 01:08:57.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
526,2703,2015-11-11 14:08:37.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
526,2705,2015-06-22 23:41:37.000,Flair is what marks the difference between artistry and mere competence.
526,2707,2016-05-14 18:45:23.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
530,2712,2015-08-29 12:14:46.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
527,2709,2015-03-01 06:31:58.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
527,2710,2015-08-25 01:48:32.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
527,2711,2016-09-13 01:27:06.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
531,2713,2016-07-11 20:46:56.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
531,2714,2016-05-29 14:04:40.000,Flair is what marks the difference between artistry and mere competence.
531,2715,2016-02-14 23:24:45.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
531,2716,2015-02-17 10:30:18.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
531,2717,2015-01-11 17:32:05.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
531,2718,2016-02-02 02:35:06.000,"Fate. It protects fools, little children, and ships named Enterprise."
531,2719,2016-01-28 11:30:10.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
531,2720,2016-10-26 08:20:26.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
531,2721,2016-11-30 12:29:00.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
531,2722,2015-10-10 10:35:29.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
535,2741,2016-12-23 08:17:26.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
535,2742,2016-10-03 18:18:19.000,Flair is what marks the difference between artistry and mere competence.
535,2744,2015-10-30 13:40:18.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
535,2746,2015-04-19 00:53:21.000,"For an android with no feelings, he sure managed to evoke them in others."
534,2739,2016-11-06 19:21:10.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
534,2740,2016-10-13 23:02:04.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
532,2723,2015-05-13 11:49:13.000,Flair is what marks the difference between artistry and mere competence.
538,2751,2016-06-09 12:37:43.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
532,2724,2016-06-26 10:27:17.000,I'll alert the crew. When has justice ever been as simple as a rule book?
532,2725,2017-02-17 18:50:36.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
538,2752,2015-07-14 19:31:04.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
532,2726,2015-01-18 18:57:44.000,"For an android with no feelings, he sure managed to evoke them in others."
538,2753,2015-04-12 13:18:02.000,"Fate. It protects fools, little children, and ships named Enterprise."
532,2727,2016-01-10 01:28:02.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
538,2754,2015-04-01 08:05:17.000,I'll alert the crew. When has justice ever been as simple as a rule book?
532,2728,2015-02-24 11:01:07.000,I'll alert the crew. When has justice ever been as simple as a rule book?
536,2743,2016-07-26 18:38:58.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
536,2745,2016-04-22 01:59:09.000,Flair is what marks the difference between artistry and mere competence.
536,2747,2015-07-14 22:32:01.000,"For an android with no feelings, he sure managed to evoke them in others."
536,2748,2016-06-17 00:41:19.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
536,2749,2015-12-18 23:43:06.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
536,2750,2015-03-10 04:31:28.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
533,2729,2016-05-23 10:57:23.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
533,2730,2016-02-20 11:03:54.000,I'll alert the crew. When has justice ever been as simple as a rule book?
533,2731,2016-08-28 20:52:11.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
533,2732,2015-06-17 01:38:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
533,2733,2015-11-04 07:08:04.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
533,2734,2016-01-29 09:53:31.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
533,2735,2017-01-05 11:12:07.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
533,2736,2016-07-28 09:46:38.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
533,2737,2015-08-26 16:55:33.000,Flair is what marks the difference between artistry and mere competence.
533,2738,2015-03-10 00:03:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
542,2766,2015-11-10 23:27:15.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
542,2767,2015-08-09 12:50:06.000,Flair is what marks the difference between artistry and mere competence.
542,2768,2015-09-26 17:54:09.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
542,2769,2016-06-20 09:59:25.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
542,2770,2016-11-26 17:01:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
542,2771,2017-02-17 05:21:39.000,I'll alert the crew. When has justice ever been as simple as a rule book?
539,2755,2017-02-28 15:44:17.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
539,2756,2016-02-28 04:31:27.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
539,2757,2016-09-05 19:03:25.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
539,2758,2015-10-19 13:27:47.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
539,2759,2016-04-23 07:52:53.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
539,2760,2017-02-12 06:35:49.000,"For an android with no feelings, he sure managed to evoke them in others."
539,2761,2015-05-25 23:53:02.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
543,2772,2016-09-06 18:25:32.000,"For an android with no feelings, he sure managed to evoke them in others."
543,2773,2016-03-06 13:27:02.000,"Fate. It protects fools, little children, and ships named Enterprise."
543,2774,2017-02-26 03:51:19.000,I'll alert the crew. When has justice ever been as simple as a rule book?
543,2775,2016-11-23 10:47:26.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
543,2776,2016-05-05 22:03:15.000,"Fate. It protects fools, little children, and ships named Enterprise."
541,2762,2015-12-19 21:59:56.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
541,2763,2015-03-05 18:45:45.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
541,2764,2016-10-08 10:20:07.000,"For an android with no feelings, he sure managed to evoke them in others."
541,2765,2016-11-08 07:04:29.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
548,2805,2016-02-08 12:40:35.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
548,2806,2016-10-01 20:04:53.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
549,2807,2015-11-29 02:51:37.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
549,2808,2015-09-24 23:39:06.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
544,2777,2015-12-06 16:24:18.000,I'll alert the crew. When has justice ever been as simple as a rule book?
544,2778,2015-08-07 10:14:37.000,"Fate. It protects fools, little children, and ships named Enterprise."
547,2795,2016-05-01 17:43:12.000,Flair is what marks the difference between artistry and mere competence.
544,2779,2016-05-28 18:54:39.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
547,2796,2017-02-19 11:06:43.000,I'll alert the crew. When has justice ever been as simple as a rule book?
544,2780,2016-07-06 16:35:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
547,2797,2015-12-31 03:00:08.000,"Fate. It protects fools, little children, and ships named Enterprise."
544,2781,2016-07-10 12:32:10.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
547,2798,2015-10-29 23:53:53.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
544,2782,2016-02-12 06:20:23.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
547,2799,2015-04-21 15:42:35.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
544,2783,2016-08-03 04:23:40.000,"Fate. It protects fools, little children, and ships named Enterprise."
547,2800,2015-09-19 04:06:58.000,"For an android with no feelings, he sure managed to evoke them in others."
544,2784,2016-03-31 10:58:43.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
547,2801,2015-01-20 05:48:08.000,"Fate. It protects fools, little children, and ships named Enterprise."
544,2785,2015-04-21 22:20:14.000,"Fate. It protects fools, little children, and ships named Enterprise."
547,2802,2016-03-21 10:48:14.000,"Fate. It protects fools, little children, and ships named Enterprise."
544,2786,2015-07-21 19:57:52.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
547,2803,2017-01-08 05:07:35.000,I'll alert the crew. When has justice ever been as simple as a rule book?
547,2804,2016-11-24 00:33:22.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
552,2820,2016-05-18 10:20:45.000,I'll alert the crew. When has justice ever been as simple as a rule book?
552,2821,2016-01-01 00:08:00.000,"Fate. It protects fools, little children, and ships named Enterprise."
552,2822,2015-06-16 12:07:33.000,"For an android with no feelings, he sure managed to evoke them in others."
552,2823,2015-10-06 10:04:02.000,"Fate. It protects fools, little children, and ships named Enterprise."
552,2824,2016-11-30 19:55:53.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
552,2825,2016-11-26 00:57:53.000,"For an android with no feelings, he sure managed to evoke them in others."
552,2826,2016-08-26 10:36:10.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
554,2833,2015-09-07 03:25:34.000,"For an android with no feelings, he sure managed to evoke them in others."
554,2834,2016-11-24 13:35:16.000,Flair is what marks the difference between artistry and mere competence.
551,2816,2017-01-10 07:29:36.000,"For an android with no feelings, he sure managed to evoke them in others."
551,2817,2015-11-22 18:37:38.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
551,2818,2015-03-07 05:26:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
551,2819,2015-11-08 15:24:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
545,2787,2015-08-10 00:24:52.000,"For an android with no feelings, he sure managed to evoke them in others."
545,2788,2015-10-03 14:35:14.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
545,2789,2016-11-15 07:45:40.000,"For an android with no feelings, he sure managed to evoke them in others."
545,2790,2015-07-21 13:33:10.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
545,2791,2015-09-15 12:31:53.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
545,2792,2016-03-20 09:58:09.000,"Fate. It protects fools, little children, and ships named Enterprise."
545,2793,2016-04-29 16:32:44.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
545,2794,2015-09-18 22:38:44.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
550,2809,2016-04-18 21:53:11.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
550,2810,2015-10-22 16:07:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
550,2811,2015-01-16 14:25:50.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
556,2836,2015-10-29 08:26:22.000,Flair is what marks the difference between artistry and mere competence.
556,2837,2016-11-27 17:16:55.000,"Fate. It protects fools, little children, and ships named Enterprise."
550,2812,2015-11-30 08:23:59.000,I'll alert the crew. When has justice ever been as simple as a rule book?
556,2838,2016-10-14 15:41:50.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
550,2813,2016-06-07 14:02:56.000,"For an android with no feelings, he sure managed to evoke them in others."
556,2839,2016-07-06 05:44:05.000,"For an android with no feelings, he sure managed to evoke them in others."
550,2814,2015-09-04 22:25:50.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
556,2840,2016-06-01 17:11:15.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
550,2815,2015-03-30 07:14:42.000,I'll alert the crew. When has justice ever been as simple as a rule book?
556,2841,2016-12-31 12:21:41.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
557,2844,2015-08-02 10:06:58.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
556,2842,2015-11-12 04:54:51.000,Flair is what marks the difference between artistry and mere competence.
557,2845,2016-07-04 21:55:04.000,I'll alert the crew. When has justice ever been as simple as a rule book?
556,2843,2016-01-02 16:22:07.000,"Fate. It protects fools, little children, and ships named Enterprise."
557,2846,2015-03-25 17:11:47.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
557,2847,2016-03-23 12:45:20.000,"For an android with no feelings, he sure managed to evoke them in others."
557,2848,2016-04-02 11:49:35.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
557,2849,2016-05-29 07:52:56.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
553,2827,2016-09-27 18:19:31.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
553,2828,2016-09-23 15:23:36.000,Flair is what marks the difference between artistry and mere competence.
553,2829,2015-02-04 11:28:01.000,"Fate. It protects fools, little children, and ships named Enterprise."
553,2830,2015-01-01 21:34:53.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
553,2831,2017-02-09 13:42:32.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
553,2832,2016-09-24 06:45:47.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
558,2850,2015-08-21 00:45:19.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
558,2851,2017-01-04 23:30:40.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
558,2852,2015-07-16 18:05:58.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
558,2853,2017-01-02 04:07:42.000,I'll alert the crew. When has justice ever been as simple as a rule book?
558,2854,2015-06-24 06:09:19.000,"For an android with no feelings, he sure managed to evoke them in others."
555,2835,2016-03-04 15:07:45.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
559,2855,2016-02-20 11:48:21.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
560,2856,2016-09-01 11:09:10.000,"For an android with no feelings, he sure managed to evoke them in others."
560,2857,2015-04-14 04:27:04.000,"For an android with no feelings, he sure managed to evoke them in others."
560,2858,2015-11-04 10:10:08.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
560,2859,2016-11-19 10:14:46.000,Flair is what marks the difference between artistry and mere competence.
560,2860,2016-11-29 05:34:37.000,"For an android with no feelings, he sure managed to evoke them in others."
560,2861,2016-10-30 07:46:03.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
563,2875,2015-03-13 04:23:01.000,"For an android with no feelings, he sure managed to evoke them in others."
563,2876,2015-04-05 14:24:49.000,"Fate. It protects fools, little children, and ships named Enterprise."
562,2866,2016-01-22 09:10:08.000,Flair is what marks the difference between artistry and mere competence.
562,2868,2016-04-14 14:27:25.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
562,2870,2016-12-18 09:40:23.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
562,2872,2015-05-29 18:16:08.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
561,2862,2016-03-12 22:00:20.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
561,2863,2015-05-10 19:01:54.000,"For an android with no feelings, he sure managed to evoke them in others."
561,2864,2016-06-30 05:41:13.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
561,2865,2016-12-16 20:17:37.000,"Fate. It protects fools, little children, and ships named Enterprise."
561,2867,2016-03-31 10:08:27.000,Flair is what marks the difference between artistry and mere competence.
561,2869,2016-10-15 02:32:58.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
561,2871,2017-01-24 04:55:59.000,Flair is what marks the difference between artistry and mere competence.
561,2873,2016-02-15 10:28:00.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
561,2874,2016-01-13 11:58:58.000,I'll alert the crew. When has justice ever been as simple as a rule book?
567,2878,2016-03-27 17:48:56.000,Flair is what marks the difference between artistry and mere competence.
567,2880,2015-10-26 08:53:31.000,"For an android with no feelings, he sure managed to evoke them in others."
567,2882,2016-04-27 06:24:15.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
567,2884,2015-07-17 02:39:59.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
567,2886,2015-09-23 05:06:32.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
567,2888,2015-10-10 17:43:28.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
567,2889,2017-01-16 13:53:40.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
567,2891,2015-11-02 18:07:14.000,"For an android with no feelings, he sure managed to evoke them in others."
567,2893,2016-05-20 23:32:18.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
567,2895,2015-10-25 15:02:25.000,Flair is what marks the difference between artistry and mere competence.
570,2922,2016-02-17 21:30:55.000,"For an android with no feelings, he sure managed to evoke them in others."
570,2923,2015-12-24 19:32:55.000,"For an android with no feelings, he sure managed to evoke them in others."
570,2924,2015-06-26 22:37:59.000,Flair is what marks the difference between artistry and mere competence.
570,2925,2015-07-29 21:47:27.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
570,2926,2015-09-02 13:48:44.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
570,2927,2016-12-29 20:46:42.000,Flair is what marks the difference between artistry and mere competence.
570,2928,2015-05-05 11:33:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
570,2929,2015-02-10 03:25:23.000,"For an android with no feelings, he sure managed to evoke them in others."
572,2933,2016-11-26 16:56:36.000,"Fate. It protects fools, little children, and ships named Enterprise."
572,2934,2015-03-19 03:37:38.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
568,2912,2015-01-30 16:09:59.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
568,2913,2016-10-07 08:29:45.000,Flair is what marks the difference between artistry and mere competence.
568,2914,2016-11-24 04:01:20.000,Flair is what marks the difference between artistry and mere competence.
