case_id,note_id,note_date,note_text
1392,3469,2015-09-13 06:00:10.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1383,3447,2016-12-23 20:09:15.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1392,3470,2016-02-07 06:52:41.000,"Fate. It protects fools, little children, and ships named Enterprise."
1384,3448,2016-12-01 15:58:11.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1392,3471,2015-03-09 04:53:37.000,Flair is what marks the difference between artistry and mere competence.
1384,3449,2015-04-13 04:23:46.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1394,3472,2015-05-29 00:02:51.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1384,3450,2016-12-01 14:53:36.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1384,3451,2016-07-19 16:43:41.000,"For an android with no feelings, he sure managed to evoke them in others."
1394,3473,2016-11-09 10:09:20.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1385,3452,2017-01-12 11:54:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1394,3474,2016-08-13 20:29:34.000,"Fate. It protects fools, little children, and ships named Enterprise."
1394,3475,2016-08-22 01:38:49.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1386,3453,2017-02-15 13:33:35.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1394,3476,2015-12-01 05:46:24.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1386,3454,2016-10-25 04:40:32.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1395,3477,2015-10-21 16:22:12.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1386,3455,2015-04-05 08:31:37.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1424,3526,2015-10-03 22:27:22.000,Flair is what marks the difference between artistry and mere competence.
1396,3478,2015-05-16 05:17:30.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1409,3497,2015-11-11 08:38:54.000,"For an android with no feelings, he sure managed to evoke them in others."
1409,3498,2016-03-08 13:26:11.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1410,3499,2015-08-29 23:57:25.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1419,3521,2016-02-07 22:35:51.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1419,3522,2015-04-19 20:11:05.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1412,3504,2016-12-29 13:23:09.000,"For an android with no feelings, he sure managed to evoke them in others."
1419,3523,2016-06-04 16:08:59.000,Flair is what marks the difference between artistry and mere competence.
1412,3505,2015-08-18 01:07:27.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1420,3524,2016-04-26 02:52:14.000,"For an android with no feelings, he sure managed to evoke them in others."
1420,3525,2016-02-12 00:47:44.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1401,3489,2015-02-18 07:52:25.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1412,3506,2016-04-27 08:35:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1413,3507,2015-03-31 15:12:13.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1402,3490,2015-10-04 02:12:54.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1402,3491,2016-03-28 03:04:52.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1414,3508,2016-03-20 01:36:47.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1415,3509,2016-09-13 06:38:54.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1415,3510,2016-05-02 04:08:07.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1416,3511,2016-02-10 13:07:38.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1416,3512,2016-03-09 19:30:42.000,"Fate. It protects fools, little children, and ships named Enterprise."
1416,3513,2016-07-10 04:29:29.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1417,3514,2016-09-08 14:05:51.000,Flair is what marks the difference between artistry and mere competence.
1417,3515,2016-11-03 23:12:48.000,"Fate. It protects fools, little children, and ships named Enterprise."
1418,3516,2016-02-29 01:27:03.000,"Fate. It protects fools, little children, and ships named Enterprise."
1418,3517,2015-11-03 09:26:16.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1418,3518,2015-10-14 13:39:30.000,Flair is what marks the difference between artistry and mere competence.
1418,3519,2016-01-02 20:26:16.000,"Fate. It protects fools, little children, and ships named Enterprise."
1418,3520,2015-05-04 13:14:22.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1398,3484,2015-01-10 19:28:14.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1400,3485,2016-11-18 10:14:58.000,"Fate. It protects fools, little children, and ships named Enterprise."
1400,3486,2015-05-14 03:26:18.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1400,3487,2015-11-30 18:10:38.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1400,3488,2015-02-26 05:30:45.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1404,3492,2016-01-10 08:09:01.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1404,3493,2016-05-03 22:07:26.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1404,3494,2015-08-03 02:39:42.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1404,3495,2016-09-14 14:13:32.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1408,3496,2015-08-08 00:35:21.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1424,3527,2017-01-08 10:18:41.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1424,3528,2016-06-25 11:13:27.000,"Fate. It protects fools, little children, and ships named Enterprise."
1424,3529,2015-10-26 08:09:33.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1426,3530,2015-04-16 16:30:01.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1428,3531,2015-03-08 19:01:41.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1428,3532,2017-02-15 20:10:37.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1428,3533,2015-07-24 19:22:06.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1428,3534,2015-10-01 01:38:52.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1428,3535,2015-06-10 07:01:19.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1411,3500,2015-06-02 18:18:10.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1411,3501,2015-02-17 11:20:30.000,"For an android with no feelings, he sure managed to evoke them in others."
1411,3502,2016-11-26 12:56:37.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1411,3503,2017-02-04 10:17:11.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1435,3546,2015-08-25 23:13:11.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1435,3548,2016-05-07 04:57:09.000,"Fate. It protects fools, little children, and ships named Enterprise."
1435,3549,2015-09-11 10:14:16.000,"Fate. It protects fools, little children, and ships named Enterprise."
1435,3550,2016-08-01 14:56:29.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1429,3551,2016-01-24 12:49:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1429,3552,2015-07-09 07:14:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1429,3553,2015-02-18 19:24:52.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1429,3554,2016-11-12 19:55:36.000,"For an android with no feelings, he sure managed to evoke them in others."
1429,3555,2015-02-27 17:53:28.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1430,3556,2016-08-03 16:12:02.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1430,3557,2015-05-30 20:16:03.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1441,3560,2017-01-26 09:41:14.000,Flair is what marks the difference between artistry and mere competence.
1441,3562,2016-09-03 17:11:28.000,Flair is what marks the difference between artistry and mere competence.
1441,3564,2015-06-10 20:20:54.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1441,3566,2015-10-04 18:08:19.000,"Fate. It protects fools, little children, and ships named Enterprise."
1442,3568,2017-01-19 21:18:13.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1432,3536,2016-05-17 05:53:22.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1432,3537,2015-06-01 14:06:20.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1443,3570,2015-06-11 18:32:32.000,"Fate. It protects fools, little children, and ships named Enterprise."
1432,3538,2016-12-29 06:38:16.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1443,3572,2015-12-08 14:56:59.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1443,3574,2015-04-08 03:26:54.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1433,3539,2015-07-16 13:46:00.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1443,3576,2015-08-02 01:24:26.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1433,3540,2017-01-03 11:11:39.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1443,3579,2016-10-05 23:34:59.000,"Fate. It protects fools, little children, and ships named Enterprise."
1433,3541,2015-10-16 16:20:04.000,"Fate. It protects fools, little children, and ships named Enterprise."
1433,3542,2016-07-03 04:38:50.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1444,3581,2016-03-04 17:17:55.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1433,3543,2017-01-06 09:38:21.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1444,3583,2016-04-07 08:05:08.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1434,3544,2017-02-18 15:10:05.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1444,3587,2015-05-09 19:46:15.000,"Fate. It protects fools, little children, and ships named Enterprise."
1434,3545,2016-05-06 21:09:48.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1444,3589,2015-04-17 08:41:14.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1434,3547,2017-01-30 05:35:02.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1444,3591,2016-07-14 22:02:14.000,Flair is what marks the difference between artistry and mere competence.
1445,3593,2015-12-29 13:25:55.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1458,3619,2016-03-05 00:23:47.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1458,3621,2016-09-07 06:46:23.000,"Fate. It protects fools, little children, and ships named Enterprise."
1458,3622,2015-04-15 16:51:56.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1459,3624,2015-10-03 15:27:54.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1459,3625,2016-01-14 14:01:04.000,"Fate. It protects fools, little children, and ships named Enterprise."
1460,3626,2015-10-24 02:25:51.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1460,3627,2016-03-04 10:38:55.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1460,3628,2017-01-08 22:20:57.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1461,3629,2015-06-23 22:36:34.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1461,3630,2015-06-14 08:54:26.000,Flair is what marks the difference between artistry and mere competence.
1461,3631,2017-01-26 13:43:03.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1461,3632,2016-06-27 11:54:45.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1462,3633,2016-02-03 22:25:41.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1462,3634,2016-11-24 19:37:01.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1462,3635,2016-07-17 21:59:21.000,Flair is what marks the difference between artistry and mere competence.
1462,3636,2015-11-12 03:36:13.000,"Fate. It protects fools, little children, and ships named Enterprise."
1462,3637,2017-02-01 05:10:12.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1453,3610,2015-08-02 03:45:14.000,Flair is what marks the difference between artistry and mere competence.
1454,3611,2017-01-05 02:33:50.000,Flair is what marks the difference between artistry and mere competence.
1454,3612,2016-06-25 13:48:08.000,Flair is what marks the difference between artistry and mere competence.
1455,3613,2017-02-10 15:08:31.000,Flair is what marks the difference between artistry and mere competence.
1455,3614,2015-03-21 13:01:53.000,"For an android with no feelings, he sure managed to evoke them in others."
1455,3615,2017-02-17 12:31:21.000,"Fate. It protects fools, little children, and ships named Enterprise."
1455,3616,2015-03-13 12:31:46.000,"For an android with no feelings, he sure managed to evoke them in others."
1457,3617,2017-01-14 06:08:40.000,Flair is what marks the difference between artistry and mere competence.
1457,3618,2015-05-12 01:00:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1457,3620,2015-09-30 20:39:18.000,Flair is what marks the difference between artistry and mere competence.
1457,3623,2015-12-27 12:27:19.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1436,3558,2015-11-29 20:31:46.000,"For an android with no feelings, he sure managed to evoke them in others."
1436,3559,2015-01-10 02:54:35.000,"Fate. It protects fools, little children, and ships named Enterprise."
1436,3561,2016-08-06 02:41:59.000,"Fate. It protects fools, little children, and ships named Enterprise."
1436,3563,2017-02-04 14:27:00.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1436,3565,2016-04-14 07:58:24.000,"Fate. It protects fools, little children, and ships named Enterprise."
1437,3567,2016-03-23 09:20:54.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1437,3569,2017-01-05 10:12:00.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1437,3571,2016-12-18 23:35:08.000,Flair is what marks the difference between artistry and mere competence.
1438,3573,2015-06-08 04:59:48.000,"Fate. It protects fools, little children, and ships named Enterprise."
1438,3577,2015-09-18 03:05:02.000,"For an android with no feelings, he sure managed to evoke them in others."
1440,3584,2015-08-20 22:14:13.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1440,3586,2015-03-22 17:26:06.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1440,3597,2015-11-02 20:24:23.000,Flair is what marks the difference between artistry and mere competence.
1446,3575,2015-01-05 07:20:13.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1446,3578,2016-12-29 02:51:06.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1446,3580,2015-04-20 05:39:36.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1447,3582,2015-05-02 10:31:46.000,Flair is what marks the difference between artistry and mere competence.
1447,3585,2016-09-03 16:55:16.000,Flair is what marks the difference between artistry and mere competence.
1447,3588,2015-09-11 18:11:15.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1447,3590,2016-05-26 22:25:04.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1448,3592,2016-02-01 14:29:58.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1448,3594,2015-11-28 09:56:36.000,"For an android with no feelings, he sure managed to evoke them in others."
1448,3596,2015-08-23 00:04:07.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1448,3598,2015-08-23 11:08:06.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1468,3646,2015-02-21 20:53:39.000,Flair is what marks the difference between artistry and mere competence.
1468,3647,2017-02-25 02:55:05.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1469,3648,2015-07-16 00:51:08.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1469,3649,2015-10-03 16:47:06.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1469,3650,2016-04-08 03:21:58.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1469,3651,2015-04-08 20:37:54.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1470,3658,2015-07-19 16:53:33.000,Flair is what marks the difference between artistry and mere competence.
1463,3638,2016-12-04 09:08:45.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1470,3659,2016-10-09 10:34:53.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1470,3660,2016-05-25 12:58:23.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1463,3639,2015-04-05 16:42:47.000,"Fate. It protects fools, little children, and ships named Enterprise."
1470,3661,2016-05-07 15:19:28.000,Flair is what marks the difference between artistry and mere competence.
1463,3640,2016-06-16 08:13:12.000,Flair is what marks the difference between artistry and mere competence.
1472,3662,2015-09-08 21:30:59.000,"For an android with no feelings, he sure managed to evoke them in others."
1463,3641,2016-09-22 23:28:03.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1472,3663,2017-02-04 01:20:34.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1464,3642,2016-04-15 21:24:22.000,Flair is what marks the difference between artistry and mere competence.
1474,3664,2016-08-17 06:34:22.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1464,3643,2016-03-15 12:27:28.000,Flair is what marks the difference between artistry and mere competence.
1464,3644,2015-06-11 09:54:55.000,"Fate. It protects fools, little children, and ships named Enterprise."
1474,3666,2016-03-10 16:48:53.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1464,3645,2016-05-16 22:40:34.000,"Fate. It protects fools, little children, and ships named Enterprise."
1475,3668,2016-10-11 08:27:29.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1475,3670,2017-01-05 03:31:00.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1475,3671,2016-06-01 01:38:27.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1475,3672,2015-02-14 16:06:46.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1476,3674,2016-07-31 21:54:44.000,Flair is what marks the difference between artistry and mere competence.
1476,3676,2015-07-18 03:26:00.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1476,3678,2015-10-14 03:35:34.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1477,3679,2017-02-27 18:17:34.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1477,3680,2015-10-18 21:57:05.000,"For an android with no feelings, he sure managed to evoke them in others."
1477,3681,2015-10-24 12:37:04.000,"Fate. It protects fools, little children, and ships named Enterprise."
1477,3682,2015-05-10 21:13:52.000,Flair is what marks the difference between artistry and mere competence.
1477,3683,2015-01-20 19:28:19.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1478,3684,2017-01-20 23:48:41.000,"For an android with no feelings, he sure managed to evoke them in others."
1478,3685,2015-02-19 11:51:49.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1478,3686,2017-01-21 04:53:49.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1478,3687,2016-03-13 03:24:00.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1466,3652,2015-04-24 14:19:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1466,3653,2015-05-07 22:38:24.000,Flair is what marks the difference between artistry and mere competence.
1466,3654,2015-01-14 07:22:05.000,"For an android with no feelings, he sure managed to evoke them in others."
1466,3655,2015-05-08 03:17:30.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1467,3656,2015-12-12 11:05:18.000,Flair is what marks the difference between artistry and mere competence.
1449,3595,2015-09-17 17:28:24.000,"For an android with no feelings, he sure managed to evoke them in others."
1467,3657,2017-01-31 22:27:39.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1449,3599,2015-05-18 04:18:12.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1277,3173,2017-01-27 09:45:23.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1278,3174,2017-01-19 09:54:16.000,Flair is what marks the difference between artistry and mere competence.
1278,3175,2016-06-23 04:49:13.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1278,3176,2016-08-08 06:59:14.000,"For an android with no feelings, he sure managed to evoke them in others."
1279,3177,2016-06-26 10:03:05.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1279,3178,2015-01-27 15:43:08.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1279,3179,2016-09-21 12:56:14.000,"Fate. It protects fools, little children, and ships named Enterprise."
1264,3135,2016-10-28 07:33:55.000,"Fate. It protects fools, little children, and ships named Enterprise."
1264,3143,2016-12-19 08:42:59.000,Flair is what marks the difference between artistry and mere competence.
1264,3145,2015-04-21 21:51:41.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1266,3147,2015-04-10 02:29:14.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1266,3149,2016-03-31 15:05:28.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1266,3151,2015-03-07 19:16:35.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1268,3155,2015-05-15 17:23:20.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1268,3158,2016-02-09 02:20:10.000,"Fate. It protects fools, little children, and ships named Enterprise."
1280,3180,2016-04-26 13:38:28.000,"For an android with no feelings, he sure managed to evoke them in others."
1280,3181,2016-08-25 10:36:20.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1282,3182,2015-03-21 02:29:22.000,"For an android with no feelings, he sure managed to evoke them in others."
1285,3193,2016-05-23 00:26:23.000,"Fate. It protects fools, little children, and ships named Enterprise."
1282,3183,2016-04-10 03:01:38.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1285,3194,2015-06-12 10:13:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1282,3184,2016-12-04 09:28:26.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1287,3195,2016-08-05 04:53:29.000,"Fate. It protects fools, little children, and ships named Enterprise."
1287,3196,2017-02-14 21:44:50.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1282,3185,2016-04-16 05:30:15.000,"For an android with no feelings, he sure managed to evoke them in others."
1283,3186,2016-04-21 20:03:14.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1288,3197,2015-02-10 05:58:52.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1283,3187,2017-02-27 05:56:52.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1288,3198,2015-05-20 19:17:36.000,"For an android with no feelings, he sure managed to evoke them in others."
1283,3188,2017-01-21 12:47:53.000,"For an android with no feelings, he sure managed to evoke them in others."
1288,3199,2016-05-17 22:36:04.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1283,3189,2015-07-14 06:41:24.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1284,3190,2015-02-09 12:01:49.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1288,3200,2016-08-01 06:58:36.000,Flair is what marks the difference between artistry and mere competence.
1284,3191,2015-01-13 06:46:05.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1288,3201,2015-12-05 04:28:24.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1289,3202,2015-05-22 02:57:12.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1284,3192,2016-10-26 20:53:20.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1289,3203,2015-10-28 21:41:12.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1290,3204,2015-06-01 01:26:49.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1290,3205,2015-10-18 02:48:42.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1290,3206,2015-08-10 04:22:55.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1294,3207,2017-01-28 04:34:46.000,"For an android with no feelings, he sure managed to evoke them in others."
1294,3209,2016-11-11 20:57:21.000,"Fate. It protects fools, little children, and ships named Enterprise."
1294,3211,2015-07-14 08:47:58.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1296,3213,2015-02-02 00:15:42.000,"I suggest you drop it, Mr. Data. Mr. Worf, you sound like a man who's asking his friend if he can start dating his sister."
1296,3215,2016-09-26 07:05:24.000,"Maybe if we felt any human loss as keenly as we feel one of those close to us, human history would be far less bloody."
1296,3216,2015-03-14 06:33:02.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
1296,3217,2015-02-12 09:28:36.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1299,3218,2016-01-17 20:13:11.000,"Fate. It protects fools, little children, and ships named Enterprise."
1300,3219,2015-06-23 20:47:55.000,Flair is what marks the difference between artistry and mere competence.
1300,3220,2015-03-31 18:08:48.000,Travel time to the nearest starbase? The Federation's gone; the Borg is everywhere!
1300,3221,2015-10-27 23:14:01.000,I'll alert the crew. When has justice ever been as simple as a rule book?
1301,3222,2015-10-14 03:47:08.000,"I've had twelve years to think about it. And if I had it to do over again, I would have grabbed the phaser and pointed it at you instead of them."
1301,3223,2015-01-30 08:33:10.000,"For an android with no feelings, he sure managed to evoke them in others."
1293,3208,2016-10-08 04:31:40.000,"I'm afraid I still don't understand, sir. Well, that's certainly good to know."
